,Синоптический индекс станции,Год по Гринвичу,Месяц по Гринвичу,День по Гринвичу,Срок по Гринвичу,Год источника (местный),Месяц источника (местный),День источника (местный),Срок источника (местный),Номер срока в сутках по ПДЗВ,Время местное,Номер часового пояса,Начало метеорологических суток по ПДЗВ,Горизонтальная дальность видимости,Пр.нал.знака >,Общее количество облачности,Количество облачности нижнего яруса,Форма облаков верхнего яруса,Форма облаков среднего яруса,Форма облаков вертикального развития,Слоистые и слоисто-кучевые облака,"Слоисто-дожд,разорванно-дождевые облака",Высота нижней границы облачности,Признак способа определения выс. н. г,Признак наличия облачности ниже уровня станции,Погода между сроками,Погода в срок наблюдения,Направление ветра,Средняя скорость ветра,Признак наличия знака >,Максимальная скорость ветра,Признак наличия знака >,Сумма осадков,Температура поверхности почвы,Температура поверхности почвы по минимальному термометру,Мин. температура пов-сти почвы между сроками,Макс. температура пов-сти почвы между сроками,Температура пов-сти почвы по макс. терм-ру п/встр.,Температура воздуха по сухому терм-ру,Темп.воздуха по смоченному терм-ру,Признак нал. льда на батисте,Температура воздуха по мин. терм-ру,Мин.температура воздуха между сроками,Макс. темперура воздуха между сроками,Темпера воздуха по макс. терм-ру после встрях.,Парциальное давление водяного пара,Указатель точности элемента,Относительная влажность воздуха,Дефицит насыщения водяного пара,Указатель точности элемента,Температура точки росы,Атмосферное давление на уровне станции,Атмосферное давление на уровне моря,Характеристика барической тенденции,Величина барической тенденции,date
2513,28537,1972,11,18,15,1972,11,18,18,8,20,4,20,78,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 1, 1,230, 2,0,  ,0,   0.0,-10.0,     ,     ,     ,     , -6.0,     ,0,     ,     ,     ,     ,     ,1.0, 89,   0.40,1.0, -7.0, 981.1,1024.2, 2, 0.3,1972-11-18
2514,28537,1972,11,19,15,1972,11,19,18,8,20,4,20,62,0,10, 0, 8, 2, 0, 0, 0,    ,0,  , 1,71,200, 3,0,  ,0,   0.0, -6.0,     ,     ,     ,     , -4.2,     ,0,     ,     ,     ,     ,     ,1.0, 86,   0.70,1.0, -6.0, 982.2,1025.0, 8, 1.7,1972-11-19
2515,28537,1972,11,20,15,1972,11,20,18,8,20,4,20,39,0,12,12, 0, 0, 2, 0, 0, 400,0,  , 8,85,230, 7,0,  ,0,   0.2,  0.0,     ,     ,     ,     ,  0.4,     ,0,     ,     ,     ,     ,     ,1.0, 92,   0.50,1.0, -1.0, 963.6,1005.0, 7, 1.6,1972-11-20
2516,28537,1972,11,21,15,1972,11,21,18,8,20,4,20,50,0,12, 6, 0, 1, 2, 0, 0, 700,1,  , 8,85,230, 8,0,  ,0,   0.0, -5.0,     ,     ,     ,     , -4.6,     ,0,     ,     ,     ,     ,     ,1.0, 83,   0.70,1.0, -7.0, 975.6,1018.3, 2, 1.9,1972-11-21
2517,28537,1972,11,22,15,1972,11,22,18,8,20,4,20,65,0, 8, 0, 1, 1, 0, 0, 0,    ,0,  , 2, 2,230, 1,0,  ,0,   0.0,-12.0,     ,     ,     ,     , -9.3,     ,0,     ,     ,     ,     ,     ,1.0, 99,   0.00,1.0, -9.0, 990.8,1034.8, 2, 0.8,1972-11-22
2518,28537,1972,11,23,15,1972,11,23,18,8,20,4,20,72,0,10, 0, 8, 1, 0, 0, 0,    ,0,  , 2, 2,160, 3,0,  ,0,   0.0, -3.0,     ,     ,     ,     , -0.8,     ,0,     ,     ,     ,     ,     ,1.0, 48,   3.00,1.0,-10.0, 979.4,1021.7, 7, 1.3,1972-11-23
2519,28537,1972,11,24,15,1972,11,24,18,8,20,4,20,48,0,10, 4, 8, 1, 2, 0, 0, 400,0,  , 8,85,230, 8,0,  ,0,   0.4, -3.0,     ,     ,     ,     , -1.9,     ,0,     ,     ,     ,     ,     ,1.0, 85,   0.80,1.0, -4.0, 961.5,1003.1, 2, 1.1,1972-11-24
2520,28537,1972,11,25,15,1972,11,25,18,8,20,4,20,62,0,12,12, 0, 0, 2, 0, 0, 500,0,  , 8,85,230, 3,0,  ,0,   1.2, -1.0,     ,     ,     ,     ,  0.0,     ,0,     ,     ,     ,     ,     ,1.0, 98,   0.10,1.0,  0.0, 972.3,1014.3, 2, 0.3,1972-11-25
2521,28537,1972,11,26,15,1972,11,26,18,8,20,4,20,35,0,10,10, 8, 8, 0, 0, 2, 200,0,  , 7,73,360, 4,0,  ,0,   1.1, -2.0,     ,     ,     ,     , -2.7,     ,0,     ,     ,     ,     ,     ,1.0, 95,   0.20,1.0, -3.0, 968.7,1010.6, 2, 0.2,1972-11-26
2522,28537,1972,11,27,15,1972,11,27,18,8,20,4,20,64,0,10, 0, 8, 2, 0, 0, 0,    ,0,  , 2, 2, 50, 1,0,  ,0,   0.0, -1.0,     ,     ,     ,     , -0.6,     ,0,     ,     ,     ,     ,     ,1.0, 97,   0.10,1.0, -1.0, 960.4,1001.9, 6, 2.7,1972-11-27
2523,28537,1972,11,28,15,1972,11,28,18,8,20,4,20,36,0,12, 3, 1, 0, 2, 0, 0, 400,1,  , 8,85,200, 6,0,  ,0,   0.0, -8.0,     ,     ,     ,     , -6.8,     ,0,     ,     ,     ,     ,     ,1.0, 77,   0.90,1.0,-10.0, 962.6,1005.2, 3, 1.8,1972-11-28
2524,28537,1972,11,29,15,1972,11,29,18,8,20,4,20,60,0, 4, 4, 0, 0, 2, 0, 0, 400,1,  , 8,85,200, 7,0,  ,0,   0.0,-10.0,     ,     ,     ,     , -8.8,     ,0,     ,     ,     ,     ,     ,1.0, 79,   0.60,1.0,-12.0, 962.3,1005.3, 7, 2.6,1972-11-29
2525,28537,1972,11,30,15,1972,11,30,18,8,20,4,20,60,0, 8, 8, 0, 0, 2, 0, 0, 500,0,  , 7,85,270, 7,0,  ,0,   0.2, -2.0,     ,     ,     ,     , -0.7,     ,0,     ,     ,     ,     ,     ,1.0, 80,   1.20,1.0, -4.0, 957.0, 998.2, 2, 1.9,1972-11-30
2526,28537,1972,12,1,15,1972,12,1,18,8,20,4,20,56,0,10,10, 8, 8, 2, 0, 0, 500,0,  , 8,85,230, 2,0,  ,0,   0.5, -2.0,     ,     ,     ,     , -1.2,     ,0,     ,     ,     ,     ,     ,1.0, 94,   0.30,1.0, -2.0, 969.5,1011.5, 2, 1.4,1972-12-01
2527,28537,1972,12,2,15,1972,12,2,18,8,20,4,20,62,0,10,10, 8, 8, 0, 0, 2, 500,0,  , 7,71,180, 1,0,  ,0,   0.2, -9.0,     ,     ,     ,     , -7.6,     ,0,     ,     ,     ,     ,     ,1.0, 90,   0.30,1.0, -9.0, 980.7,1024.1, 7, 0.1,1972-12-02
2528,28537,1972,12,3,15,1972,12,3,18,8,20,4,20,30,0,10,10, 8, 8, 0, 0, 2, 200,0,  , 7,71,230, 6,0,  ,0,   0.2, -1.0,     ,     ,     ,     , -0.4,     ,0,     ,     ,     ,     ,     ,1.0, 91,   0.50,1.0, -2.0, 974.8,1016.8, 7, 1.2,1972-12-03
2529,28537,1972,12,4,15,1972,12,4,18,8,20,4,20,61,0,10,10, 8, 8, 0, 1, 0, 300,1,  , 7,53,200, 4,0,  ,0,   0.2,  0.0,     ,     ,     ,     ,  0.4,     ,0,     ,     ,     ,     ,     ,1.0, 94,   0.40,1.0,  0.0, 982.6,1025.0, 2, 0.4,1972-12-04
2530,28537,1972,12,5,15,1972,12,5,18,8,20,4,20,65,0, 2, 2, 0, 0, 2, 0, 0, 600,1,  , 0, 2,230, 6,0,  ,0,   0.0, -4.0,     ,     ,     ,     , -1.7,     ,0,     ,     ,     ,     ,     ,1.0, 93,   0.90,1.0, -4.0, 981.3,1023.6, 8, 1.9,1972-12-05
2531,28537,1972,12,6,15,1972,12,6,18,8,20,4,20,64,0,12,12, 0, 0, 2, 0, 0, 400,1,  , 2, 2,250, 4,0,  ,0,   0.0, -2.0,     ,     ,     ,     , -0.8,     ,0,     ,     ,     ,     ,     ,1.0, 91,   0.60,1.0, -2.0, 987.0,1029.5, 4, 0.0,1972-12-06
2532,28537,1972,12,7,15,1972,12,7,18,8,20,4,20,56,0,10,10, 8, 8, 0, 1, 0, 200,1,  , 2,70,200, 4,0,  ,0,   0.0, -3.0,     ,     ,     ,     , -3.0,     ,0,     ,     ,     ,     ,     ,1.0, 90,   0.50,1.0, -4.0, 984.7,1027.5, 6, 0.5,1972-12-07
2533,28537,1972,12,8,15,1972,12,8,18,8,20,4,20,38,0,10,10, 8, 8, 0, 1, 0, 200,1,  , 2,77,230, 7,0,  ,0,   0.0, -4.0,     ,     ,     ,     , -4.1,     ,0,     ,     ,     ,     ,     ,1.0, 94,   0.30,1.0, -5.0, 985.2,1028.1, 2, 0.6,1972-12-08
2534,28537,1972,12,9,15,1972,12,9,18,8,20,4,20,60,0,10,10, 8, 8, 0, 1, 0, 300,1,  , 2, 2,180, 3,0,  ,0,   0.0, -4.0,     ,     ,     ,     , -2.9,     ,0,     ,     ,     ,     ,     ,1.0, 86,   0.70,1.0, -5.0, 990.0,1033.0, 2, 0.2,1972-12-09
2535,28537,1972,12,10,15,1972,12,10,18,8,20,4,20,64,0, 9, 9, 0, 0, 2, 0, 0, 500,1,  , 3, 2,200, 4,0,  ,0,   0.0, -5.0,     ,     ,     ,     , -4.7,     ,0,     ,     ,     ,     ,     ,1.0, 88,   0.50,1.0, -6.0, 989.8,1032.9, 1, 0.1,1972-12-10
2536,28537,1972,12,11,15,1972,12,11,18,8,20,4,20,61,0,10,12, 8, 2, 0, 0, 3, 300,1,  , 7,71,230, 5,0,  ,0,   0.0, -3.0,     ,     ,     ,     , -3.0,     ,0,     ,     ,     ,     ,     ,1.0, 90,   0.50,1.0, -4.0, 980.7,1023.3, 7, 0.4,1972-12-11
2537,28537,1972,12,12,15,1972,12,12,18,8,20,4,20,50,0,10,10, 8, 8, 0, 1, 0, 200,1,  , 7,77,230, 3,0,  ,0,   0.0, -2.0,     ,     ,     ,     , -2.0,     ,0,     ,     ,     ,     ,     ,1.0, 91,   0.50,1.0, -3.0, 984.2,1026.8, 2, 1.2,1972-12-12
2538,28537,1972,12,13,15,1972,12,13,18,8,20,4,20,62,0,12,12, 0, 0, 2, 0, 0, 400,1,  , 7,22,230, 3,0,  ,0,   0.2, -6.0,     ,     ,     ,     , -3.8,     ,0,     ,     ,     ,     ,     ,1.0, 84,   0.70,1.0, -6.0, 987.8,1031.0, 7, 0.1,1972-12-13
2539,28537,1972,12,14,15,1972,12,14,18,8,20,4,20,60,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 1,  0, 0,0,  ,0,   0.0,-14.0,     ,     ,     ,     ,-11.1,     ,0,     ,     ,     ,     ,     ,1.0, 94,   0.10,1.0,-12.0, 979.8,1023.7, 7, 1.5,1972-12-14
2540,28537,1972,12,15,15,1972,12,15,18,8,20,4,20,50,0,12, 0, 5, 0, 0, 0, 0,    ,0,  , 7,77,  0, 0,0,  ,0,   0.2,-11.0,     ,     ,     ,     ,-11.2,     ,0,     ,     ,     ,     ,     ,1.0, 94,   0.10,1.0,-12.0, 968.6,1012.2, 6, 0.1,1972-12-15
2541,28537,1972,12,16,15,1972,12,16,18,8,20,4,20,56,0,10, 0, 3, 0, 0, 0, 0,    ,0,  , 7,71,140, 1,0,  ,0,   0.0,-12.0,     ,     ,     ,     ,-11.8,     ,0,     ,     ,     ,     ,     ,1.0, 94,   0.20,1.0,-13.0, 970.3,1014.1, 2, 0.3,1972-12-16
2542,28537,1972,12,17,15,1972,12,17,18,8,20,4,20,48,0,12, 0, 5, 0, 0, 0, 0,    ,0,  , 7,71,180, 1,0,  ,0,   0.0,-15.0,     ,     ,     ,     ,-15.1,     ,0,     ,     ,     ,     ,     ,1.0, 89,   0.20,1.0,-16.0, 965.3,1009.3, 4, 0.0,1972-12-17
2543,28537,1972,12,18,15,1972,12,18,18,8,20,4,20,61,0, 3, 0, 1, 0, 0, 0, 0,    ,0,  , 7, 1,  0, 0,0,  ,0,   0.0,-22.0,     ,     ,     ,     ,-19.5,     ,0,     ,     ,     ,     ,     ,1.0, 87,   0.20,1.0,-22.0, 968.0,1013.2, 2, 0.8,1972-12-18
2544,28537,1972,12,19,15,1972,12,19,18,8,20,4,20,65,0, 2, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,  0, 0,0,  ,0,   0.0,-31.0,     ,     ,     ,     ,-25.8,     ,0,     ,     ,     ,     ,     ,1.0, 84,   0.20,1.0,-28.0, 976.3,1022.8, 2, 1.3,1972-12-19
2545,28537,1972,12,20,15,1972,12,20,18,8,20,4,20,41,0, 6, 0, 1, 0, 0, 0, 0,    ,0,  , 7,71,  0, 0,0,  ,0,   0.0,-25.0,     ,     ,     ,     ,-25.4,     ,0,     ,     ,     ,     ,     ,1.0, 84,   0.20,1.0,-27.0, 981.4,1028.0, 2, 0.9,1972-12-20
2546,28537,1972,12,21,15,1972,12,21,18,8,20,4,20,59,0,10, 0, 8, 1, 0, 0, 0,    ,0,  , 2,36,230, 7,0,  ,0,   0.0,-19.0,     ,     ,     ,     ,-18.3,     ,0,     ,     ,     ,     ,     ,1.0, 86,   0.20,1.0,-20.0, 980.7,1026.0, 7, 1.0,1972-12-21
2547,28537,1972,12,22,15,1972,12,22,18,8,20,4,20,31,0,10,12, 8, 2, 0, 0, 3, 200,1,  , 7,71,230, 3,0,  ,0,   0.0,-13.0,     ,     ,     ,     ,-13.3,     ,0,     ,     ,     ,     ,     ,1.0, 89,   0.20,1.0,-14.0, 978.7,1022.9, 7, 1.3,1972-12-22
2548,28537,1972,12,23,15,1972,12,23,18,8,20,4,20,66,0,12,12, 0, 0, 2, 0, 0, 500,1,  , 8, 2,290, 3,0,  ,0,   0.0, -4.0,     ,     ,     ,     , -3.1,     ,0,     ,     ,     ,     ,     ,1.0, 88,   0.60,1.0, -5.0, 980.0,1022.6, 2, 1.2,1972-12-23
2549,28537,1972,12,24,15,1972,12,24,18,8,20,4,20,64,0,10,10, 8, 8, 0, 1, 0, 300,1,  , 7,77,270, 5,0,  ,0,   0.0, -4.0,     ,     ,     ,     , -3.3,     ,0,     ,     ,     ,     ,     ,1.0, 90,   0.50,1.0, -5.0, 981.5,1024.2, 2, 1.0,1972-12-24
2550,28537,1972,12,25,15,1972,12,25,18,8,20,4,20,68,0,10,10, 8, 8, 0, 1, 0, 700,1,  , 7, 2,230, 5,0,  ,0,   0.0, -4.0,     ,     ,     ,     , -3.8,     ,0,     ,     ,     ,     ,     ,1.0, 87,   0.60,1.0, -6.0, 984.4,1027.4, 7, 1.2,1972-12-25
2551,28537,1972,12,26,15,1972,12,26,18,8,20,4,20,57,0, 8, 2, 1, 0, 2, 0, 0, 500,1,  , 8,85,230, 4,0,  ,0,   0.0,-11.0,     ,     ,     ,     , -8.7,     ,0,     ,     ,     ,     ,     ,1.0, 83,   0.60,1.0,-11.0, 979.8,1023.4, 1, 0.3,1972-12-26
2552,28537,1972,12,27,15,1972,12,27,18,8,20,4,20,62,0, 1, 0, 1, 0, 0, 0, 0,    ,0,  , 1, 2,  0, 0,0,  ,0,   0.0,-20.0,     ,     ,     ,     ,-13.1,     ,0,     ,     ,     ,     ,     ,1.0, 93,   0.10,1.0,-14.0, 987.8,1032.6, 1, 1.5,1972-12-27
2553,28537,1972,12,28,15,1972,12,28,18,8,20,4,20,60,0, 2, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,140, 2,0,  ,0,   0.0,-23.0,     ,     ,     ,     ,-20.9,     ,0,     ,     ,     ,     ,     ,1.0, 91,   0.10,1.0,-22.0, 989.2,1035.4, 7, 0.7,1972-12-28
2554,28537,1972,12,29,15,1972,12,29,18,8,20,4,20,62,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2,  0, 0,0,  ,0,   0.0,-29.0,     ,     ,     ,     ,-25.6,     ,0,     ,     ,     ,     ,     ,1.0, 91,   0.10,1.0,-27.0, 990.1,1037.3, 2, 0.5,1972-12-29
2555,28537,1972,12,30,15,1972,12,30,18,8,20,4,20,61,0, 1, 0, 1, 0, 0, 0, 0,    ,0,  , 1, 1,140, 1,0,  ,0,   0.0,-25.0,     ,     ,     ,     ,-23.6,     ,0,     ,     ,     ,     ,     ,1.0, 88,   0.10,1.0,-25.0, 989.9,1036.7, 2, 0.1,1972-12-30
2556,28537,1972,12,31,15,1972,12,31,18,8,20,4,20,66,0, 1, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,140, 3,0,  ,0,   0.0,-23.0,     ,     ,     ,     ,-20.5,     ,0,     ,     ,     ,     ,     ,1.0, 89,   0.10,1.0,-21.0, 984.2,1030.0, 8, 1.6,1972-12-31
2557,28537,1973,1,1,15,1973,1,1,18,8,20,4,20,63,0, 5, 0, 1, 0, 0, 0, 0,    ,0,  , 2, 1,200, 1,0,  ,0,   0.0,-24.0,     ,     ,     ,     ,-20.2,     ,0,     ,     ,     ,     ,     ,1.0, 84,   0.20,1.0,-22.0, 970.6,1015.8, 2, 0.7,1973-01-01
2558,28537,1973,1,2,15,1973,1,2,18,8,20,4,20,10,0,10,10, 8, 8, 0, 0, 2, 300,1,  , 7,73,320, 6,0,  ,0,   0.8, -6.0,     ,     ,     ,     , -4.4,     ,0,     ,     ,     ,     ,     ,1.0, 91,   0.40,1.0, -6.0, 961.7,1003.7, 2, 3.1,1973-01-02
2559,28537,1973,1,3,15,1973,1,3,18,8,20,4,20,  , ,  ,  ,  ,  ,  ,  ,  ,    , ,  ,  ,  ,   ,  , ,  , ,      ,     ,     ,     ,     ,     ,     ,     , ,     ,     ,     ,     ,     ,1.0,   ,       ,1.0,     ,      ,      ,  ,    ,1973-01-03
2560,28537,1973,1,4,15,1973,1,4,18,8,20,4,20,  , ,  ,  ,  ,  ,  ,  ,  ,    , ,  ,  ,  ,   ,  , ,  , ,      ,     ,     ,     ,     ,     ,     ,     , ,     ,     ,     ,     ,     ,1.0,   ,       ,1.0,     ,      ,      ,  ,    ,1973-01-04
2561,28537,1973,1,5,15,1973,1,5,18,8,20,4,20,58,0, 6, 4, 1, 0, 2, 0, 0, 400,1,  , 8,85,270, 6,0,  ,0,   0.0,-13.0,     ,     ,     ,     ,-11.1,     ,0,     ,     ,     ,     ,     ,1.0, 83,   0.40,1.0,-13.0, 979.2,1023.2, 8, 0.3,1973-01-05
2562,28537,1973,1,6,15,1973,1,6,18,8,20,4,20,64,0, 7, 0, 1, 1, 0, 0, 0,    ,0,  , 2, 2,140, 4,0,  ,0,   0.0,-15.0,     ,     ,     ,     ,-13.2,     ,0,     ,     ,     ,     ,     ,1.0, 82,   0.40,1.0,-16.0, 956.7, 999.8, 7, 2.3,1973-01-06
2563,28537,1973,1,7,15,1973,1,7,18,8,20,4,20,61,0,10, 3, 8, 2, 0, 0, 3, 300,0,  , 7,71,270, 1,0,  ,0,   0.3,-13.0,     ,     ,     ,     ,-12.7,     ,0,     ,     ,     ,     ,     ,1.0, 85,   0.30,1.0,-15.0, 953.4, 996.3, 1, 1.9,1973-01-07
2564,28537,1973,1,8,15,1973,1,8,18,8,20,4,20,69,0, 1, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,270, 3,0,  ,0,   0.0,-26.0,     ,     ,     ,     ,-22.5,     ,0,     ,     ,     ,     ,     ,1.0, 85,   0.20,1.0,-24.0, 963.9,1008.9, 7, 0.4,1973-01-08
2565,28537,1973,1,9,15,1973,1,9,18,8,20,4,20,65,0,10, 0, 8, 4, 0, 0, 0,    ,0,  , 7,71,140, 5,0,  ,0,   0.0,-13.0,     ,     ,     ,     ,-12.8,     ,0,     ,     ,     ,     ,     ,1.0, 87,   0.30,1.0,-15.0, 955.2, 998.3, 7, 0.1,1973-01-09
2566,28537,1973,1,10,15,1973,1,10,18,8,20,4,20,56,0,12, 0, 5, 0, 0, 0, 0,    ,0,  , 7,71,360, 1,0,  ,0,   0.0,-26.0,     ,     ,     ,     ,-21.6,     ,0,     ,     ,     ,     ,     ,1.0, 87,   0.10,1.0,-24.0, 958.2,1003.1, 2, 1.3,1973-01-10
2567,28537,1973,1,11,15,1973,1,11,18,8,20,4,20,56,0,12, 0, 5, 0, 0, 0, 0,    ,0,  , 7,71,160, 2,0,  ,0,   0.0,-28.0,     ,     ,     ,     ,-26.3,     ,0,     ,     ,     ,     ,     ,1.0, 83,   0.10,1.0,-28.0, 971.0,1017.4, 2, 1.2,1973-01-11
2568,28537,1973,1,12,15,1973,1,12,18,8,20,4,20,61,0, 2, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,  0, 0,0,  ,0,   0.0,-31.0,     ,     ,     ,     ,-24.6,     ,0,     ,     ,     ,     ,     ,1.0, 84,   0.10,1.0,-27.0, 986.5,1033.2, 1, 1.4,1973-01-12
2569,28537,1973,1,13,15,1973,1,13,18,8,20,4,20,72,0, 4, 0, 1, 0, 0, 0, 0,    ,0,  , 1, 1,230, 3,0,  ,0,   0.0,-20.0,     ,     ,     ,     ,-16.7,     ,0,     ,     ,     ,     ,     ,1.0, 73,   0.50,1.0,-20.0, 981.5,1026.5, 7, 1.9,1973-01-13
2570,28537,1973,1,14,15,1973,1,14,18,8,20,4,20,61,0,12, 7, 5, 0, 0, 2, 0, 400,1,  , 2,71,230, 3,0,  ,0,   0.0,-15.0,     ,     ,     ,     ,-13.8,     ,0,     ,     ,     ,     ,     ,1.0, 78,   0.40,1.0,-17.0, 974.7,1019.1, 3, 1.3,1973-01-14
2571,28537,1973,1,15,15,1973,1,15,18,8,20,4,20,65,0,12, 0, 0, 1, 0, 0, 0,    ,0,  , 2,70,180, 2,0,  ,0,   0.0,-20.0,     ,     ,     ,     ,-19.3,     ,0,     ,     ,     ,     ,     ,1.0, 88,   0.10,1.0,-20.0, 979.9,1025.3, 8, 0.8,1973-01-15
2572,28537,1973,1,16,15,1973,1,16,18,8,20,4,20,67,0, 1, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 1,250, 3,0,  ,0,   0.0,-24.0,     ,     ,     ,     ,-19.8,     ,0,     ,     ,     ,     ,     ,1.0, 83,   0.10,1.0,-22.0, 973.1,1018.2, 3, 1.2,1973-01-16
2573,28537,1973,1,17,15,1973,1,17,18,8,20,4,20,61,0,10, 3, 1, 1, 2, 0, 0, 400,1,  , 7,85,270, 7,0,  ,0,   0.0,-15.0,     ,     ,     ,     ,-15.9,     ,0,     ,     ,     ,     ,     ,1.0, 84,   0.40,1.0,-18.0, 965.6,1009.8, 2, 0.5,1973-01-17
2574,28537,1973,1,18,15,1973,1,18,18,8,20,4,20,31,0,12,12, 0, 0, 2, 0, 0, 400,1,  , 8,85,250, 5,0,  ,0,   0.5,-11.0,     ,     ,     ,     ,-10.3,     ,0,     ,     ,     ,     ,     ,1.0, 89,   0.30,1.0,-11.0, 960.0,1002.9, 7, 0.9,1973-01-18
2575,28537,1973,1,19,15,1973,1,19,18,8,20,4,20,67,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2,360, 1,0,  ,0,   0.0,-36.0,     ,     ,     ,     ,-32.7,     ,0,     ,     ,     ,     ,     ,1.0, 78,   0.10,1.0,-35.0, 980.1,1028.1, 3, 3.6,1973-01-19
2576,28537,1973,1,20,15,1973,1,20,18,8,20,4,20,67,0, 2, 0, 1, 0, 0, 0, 0,    ,0,  , 0, 2,290, 3,0,  ,0,   0.0,-31.0,     ,     ,     ,     ,-29.8,     ,0,     ,     ,     ,     ,     ,1.0, 74,   0.10,1.0,-33.0, 992.7,1040.6, 1, 0.2,1973-01-20
2577,28537,1973,1,21,15,1973,1,21,18,8,20,4,20,62,0,10, 0, 3, 0, 0, 0, 0,    ,0,  , 7,71,250, 3,0,  ,0,   0.0,-25.0,     ,     ,     ,     ,-25.4,     ,0,     ,     ,     ,     ,     ,1.0, 77,   0.20,1.0,-28.0, 988.0,1034.8, 2, 1.3,1973-01-21
2578,28537,1973,1,22,15,1973,1,22,18,8,20,4,20,59,0,10, 0, 8, 1, 0, 0, 0,    ,0,  , 7,71,230, 3,0,  ,0,   0.2,-18.0,     ,     ,     ,     ,-17.5,     ,0,     ,     ,     ,     ,     ,1.0, 82,   0.40,1.0,-21.0, 994.7,1040.5, 2, 0.7,1973-01-22
2579,28537,1973,1,23,15,1973,1,23,18,8,20,4,20,57,0,12, 0, 5, 1, 0, 0, 0,    ,0,  , 7,71,230, 4,0,  ,0,   0.0,-20.0,     ,     ,     ,     ,-17.8,     ,0,     ,     ,     ,     ,     ,1.0, 87,   0.20,1.0,-20.0, 991.6,1037.2, 6, 0.1,1973-01-23
2580,28537,1973,1,24,15,1973,1,24,18,8,20,4,20,62,0,10, 7, 8, 2, 0, 0, 3, 400,1,  , 7,71,250, 3,0,  ,0,   0.0,-18.0,     ,     ,     ,     ,-18.2,     ,0,     ,     ,     ,     ,     ,1.0, 79,   0.30,1.0,-21.0, 986.0,1031.6, 2, 1.0,1973-01-24
2581,28537,1973,1,25,15,1973,1,25,18,8,20,4,20,63,0,12, 0, 5, 1, 0, 0, 0,    ,0,  , 2, 2,180, 3,0,  ,0,   0.0,-21.0,     ,     ,     ,     ,-20.5,     ,0,     ,     ,     ,     ,     ,1.0, 83,   0.20,1.0,-22.0, 985.4,1031.3, 8, 2.7,1973-01-25
2582,28537,1973,1,26,15,1973,1,26,18,8,20,4,20,37,0,10,12, 8, 4, 0, 0, 3, 300,1,  , 7,73,230, 7,0,  ,0,   0.0,-10.0,     ,     ,     ,     , -8.9,     ,0,     ,     ,     ,     ,     ,1.0, 86,   0.40,1.0,-11.0, 962.1,1004.8, 6, 1.3,1973-01-26
2583,28537,1973,1,27,15,1973,1,27,18,8,20,4,20,59,0,12, 0, 1, 1, 0, 0, 0,    ,0,  , 7,71,360, 7,0,  ,0,   0.2,-29.0,     ,     ,     ,     ,-29.8,     ,0,     ,     ,     ,     ,     ,1.0, 78,   0.10,1.0,-32.0, 969.4,1016.5, 1, 2.9,1973-01-27
2584,28537,1973,1,28,15,1973,1,28,18,8,20,4,20,57,0,10, 6, 8, 2, 0, 0, 3, 400,1,  , 7,71,360, 6,0,  ,0,   0.3,-30.0,     ,     ,     ,     ,-30.7,     ,0,     ,     ,     ,     ,     ,1.0, 77,   0.10,1.0,-34.0, 978.0,1025.4, 3, 0.8,1973-01-28
2585,28537,1973,1,29,15,1973,1,29,18,8,20,4,20,60,0, 6, 0, 1, 0, 0, 0, 0,    ,0,  , 3,36, 20, 7,0,  ,0,   0.0,-37.0,     ,     ,     ,     ,-35.7,     ,0,     ,     ,     ,     ,     ,1.0, 77,   0.10,1.0,-39.0, 987.7,1036.7, 2, 2.3,1973-01-29
2586,28537,1973,1,30,15,1973,1,30,18,8,20,4,20,58,0, 2, 0, 1, 0, 0, 0, 0,    ,0,  , 0,10,  0, 0,0,  ,0,   0.0,-39.0,     ,     ,     ,     ,-36.7,     ,0,     ,     ,     ,     ,     ,1.0, 74,   0.10,1.0,-40.0, 995.9,1045.5, 2, 0.7,1973-01-30
2587,28537,1973,1,31,15,1973,1,31,18,8,20,4,20,63,0, 0, 0, 0, 0, 0, 0, 0,    ,0,  , 0, 2,  0, 0,0,  ,0,   0.0,-36.0,     ,     ,     ,     ,-31.3,     ,0,     ,     ,     ,     ,     ,1.0, 73,   0.10,1.0,-34.0, 996.2,1044.6, 7, 0.2,1973-01-31
2588,28537,1973,2,1,15,1973,2,1,18,8,20,4,20,66,0,10, 0, 3, 0, 0, 0, 0,    ,0,  , 2, 2,180, 1,0,  ,0,   0.0,-26.0,     ,     ,     ,     ,-26.2,     ,0,     ,     ,     ,     ,     ,1.0, 78,   0.10,1.0,-29.0, 993.8,1041.0, 7, 0.1,1973-02-01
